id,dc_num,cc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,dateofbirth_year,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division
104084,NA,0,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,4,NA,NA,NA,NA,4,2,1,1,2,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-09,10,5,1,1,NA,0,0,0,0,0,2000,0,0,2000,0,0,0,5000,0,5000,0,2,0,0,1,0,0,0,2019-11-01,2019-09-19,1,1951,67,4,10,0,NA,1,0,0,0,1,55000,1,300000,50000,125000,15000,1.0633397102355957,1
101502,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,1,4,4,4,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,5,5,5,5,14,0,1000,0,0,0,0,0,0,1000,0,0,4000,1000,0,5000,0,3,0,0,0,0,1,0,2019-11-01,2019-09-25,1,1980,38,1,13,0,NA,1,0,0,0,4,190000,1,455000,333333,200000,5000,0.9802714586257935,1
105130,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,4,NA,NA,NA,NA,NA,7,2,3,1,1,1,3,3,3,3,5,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,5,10,13,1,12,0,0,0,0,0,2000,0,0,2000,0,150,0,4500,0,4650,0,3,0,0,1,0,0,1,2019-10-25,2019-09-24,1,1957,62,1,10,0,NA,1,0,0,0,2,160000,1,289000,24700,75000,0,0.9395803809165955,1
100260,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,4,NA,NA,NA,NA,NA,3,2,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-15,12,10,13,5,11,0,0,0,0,0,2000,0,0,2000,0,1000,0,30000,0,31000,0,2,0,0,0,1,1,0,2019-10-31,2019-10-11,1,1977,42,1,14,0,NA,1,0,0,0,3,400000,1,830000,500000,100000,100000,0.9539516568183899,2
100629,NA,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,3,1,1,1,1,1,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-25,5,10,5,5,12,0,0,0,0,0,2000,0,0,2000,0,1000,0,0,0,1000,0,1,0,0,0,1,1,0,2019-11-24,2019-10-03,0,1951,68,1,10,0,NA,1,0,0,0,2,35000,1,225000,0,150000,0,0.9185181856155396,5
102986,2,0,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,4,2,4,1,1,4,4,4,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-10-01,5,10,14,1,11,0,0,0,2000,0,0,0,0,2000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2019-11-01,2019-09-25,0,1949,69,4,10,0,NA,0,1,0,0,3,60000,1,180000,150000,30000,78000,3.038879156112671,2
105434,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,1,1,4,4,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-27,5,5,5,5,8,100,200,0,0,0,0,0,700,1000,0,100,300,0,0,400,0,2,0,0,0,0,1,0,2019-10-11,2019-09-21,0,1964,54,5,13,0,NA,0,1,0,0,2,40000,0,NA,NA,0,15000,0.7220414876937866,2
102652,0,1,1,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,4,NA,4,5,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-25,13,13,14,5,12,0,2000,0,0,0,0,0,0,2000,0,260,8726,28559,0,37545,0,1,0,1,1,1,1,0,2019-11-01,2019-10-13,1,1952,66,4,13,0,NA,1,0,0,0,1,62000,1,170000,0,207000,150,0.4046686589717865,2
101363,NA,2,0,0,0,0,1,0,1,NA,NA,0,1,1,1,0,0,0,0,0,0,NA,4,1,4,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,3,3,3,3,1,2,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,10,12,13,5,12,0,0,0,2000,0,0,0,0,2000,0,1700,3912,217000,50,222662,0,NA,NA,NA,NA,NA,NA,NA,2019-11-01,2019-09-28,1,1941,78,1,14,0,NA,1,0,0,0,2,145000,1,650000,0,100000,0,0.6829039454460144,2
104975,0,4,0,0,0,0,1,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,NA,4,NA,NA,5,NA,NA,NA,NA,NA,3,6,3,1,1,1,3,3,3,NA,1,2,3,3,NA,1,1,1,1,NA,0,0,0,0,NA,1,1,1,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2019-09-30,10,10,11,5,NA,0,0,0,0,0,2000,0,0,2000,0,120,4655,225000,0,229775,0,2,0,1,1,0,1,0,2019-10-31,2019-09-22,1,1958,60,6,16,0,NA,0,0,1,0,1,120000,1,400000,0,0,0,1.2976701259613037,2
103832,NA,2,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,2,6,3,1,1,1,3,3,3,NA,2,5,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-03,3,10,3,14,NA,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2019-11-01,2019-09-30,1,1942,77,6,10,0,NA,1,0,0,0,1,12400,0,NA,NA,2500,500,0.8492980599403381,2
102243,0,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,9,7,2,3,1,1,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-07,15,5,5,14,14,0,0,0,2000,0,0,0,0,2000,0,0,13870,52150,0,66020,0,2,0,0,1,0,0,0,2019-11-07,2019-10-15,0,1947,71,4,14,0,NA,1,0,0,0,1,80000,1,600000,372000,1250000,0,1.112978219985962,2
100027,NA,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,8,NA,NA,NA,NA,8,3,2,1,13,1,3,3,3,3,3,1,3,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,10,10,5,10,8,0,0,0,2000,0,0,0,0,2000,0,800,200,0,0,1000,0,2,0,0,1,1,1,0,2019-11-01,2019-09-19,1,1929,89,1,13,0,NA,1,0,0,0,2,114895,1,200000,0,165000,0,0.45651984214782715,2
103109,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,3,1,4,4,4,4,4,6,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-23,5,5,3,12,3,0,500,0,0,0,1500,0,0,2000,0,0,1000,5300,0,6300,0,1,0,0,1,0,0,0,2019-10-23,2019-09-20,0,1967,51,1,16,0,NA,1,0,0,0,4,445000,1,520000,350000,50000,95000,1.5923293828964233,2
102418,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,13,1,1,4,4,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,13,1,1,1,12,0,1000,0,0,0,0,0,0,1000,0,0,2000,0,0,2000,0,2,0,1,0,0,0,0,2019-10-18,2019-10-05,1,1969,49,1,9,0,NA,1,0,0,0,4,0,1,250000,70000,220000,0,2.894024610519409,2
100531,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,5,5,5,3,4,0,0,0,0,0,2000,0,0,2000,0,0,0,1000,0,1000,0,2,0,0,1,1,1,0,2019-11-13,2019-10-17,0,1954,64,1,15,0,NA,1,0,0,0,2,75000,1,450000,0,130000,10000,0.543218195438385,2
103250,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,1,1,1,5,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-30,10,10,3,5,12,0,500,0,0,0,1500,0,0,2000,0,200,2281,500,0,2981,0,1,0,0,1,1,1,0,2019-10-09,2019-10-01,0,1952,67,4,13,0,NA,0,1,0,0,5,160,1,425000,237500,125000,67000,4.000058650970459,2
104412,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,3,6,3,2,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-11,12,10,13,9,11,0,2000,0,0,0,0,0,0,2000,0,100,10000,80000,0,90100,0,3,0,0,1,0,0,0,2019-10-25,2019-09-20,0,1969,50,1,13,0,NA,1,0,0,0,2,250000,1,280000,0,80000,25000,0.9198974370956421,2
103203,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,1,1,3,3,3,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-24,5,5,5,5,NA,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,2,0,0,0,0,1,0,2019-11-07,2019-09-19,1,1958,61,1,9,0,NA,1,0,0,0,2,150000,0,NA,NA,20000,15000,3.775423049926758,2
103166,2,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,5,6,4,4,3,1,1,1,4,4,3,1,2,NA,NA,NA,1,1,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-08-30,13,13,14,12,12,0,0,0,0,0,2000,0,0,2000,0,3000,3161,6929,0,13090,0,3,1,0,0,0,0,0,2019-10-30,2019-09-18,0,1937,82,5,13,0,NA,0,1,0,0,1,89000,1,178000,0,0,2846,2.5510008335113525,9
100738,1,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,3,6,2,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-30,5,5,5,5,4,0,0,0,0,0,2000,0,0,2000,0,18,3100,18000,0,21118,0,1,0,0,1,1,1,0,2019-10-31,2019-09-30,0,1985,33,1,14,0,NA,1,0,0,0,2,195000,1,500000,380000,0,90000,2.1985971927642822,6
102313,1,2,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,8,1,3,1,1,1,1,4,6,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,15,5,5,5,8,2,998,0,NA,0,0,0,0,1000,0,0,130,0,0,130,0,1,0,0,0,0,1,0,2019-11-02,2019-09-21,1,1956,62,6,10,0,NA,0,1,0,0,3,15000,0,NA,NA,3000,3000,1.227215051651001,2
100357,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-17,5,10,13,1,11,0,2000,0,0,0,0,0,0,2000,0,0,25000,0,0,25000,0,1,0,1,0,1,0,0,2019-11-01,2019-09-22,1,1963,55,1,13,0,NA,1,0,0,0,3,350000,1,1300000,530000,3000000,0,0.784406304359436,2
102932,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,1,4,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-30,5,13,13,1,12,0,0,0,2000,0,0,0,0,2000,0,500,0,5000,0,5500,0,2,0,1,1,0,0,0,2019-10-16,2019-09-20,0,1973,45,1,14,0,NA,0,1,0,0,2,100000,1,300000,225000,0,20000,1.4962772130966187,2
102496,NA,3,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,7,2,3,1,1,1,3,3,3,3,2,1,6,NA,NA,1,1,1,NA,NA,0,0,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,10,5,14,8,0,2000,0,0,0,0,0,0,2000,0,800,5000,9540,0,15340,0,3,0,1,1,1,1,0,2019-11-01,2019-09-19,1,1952,66,1,14,0,NA,1,0,0,0,2,140000,1,600000,0,1000000,0,0.6680680513381958,2
105118,0,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,3,2,3,2,1,1,3,3,3,3,1,2,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-17,12,5,13,5,14,0,2000,0,0,0,0,0,0,2000,0,595,3800,100000,0,104395,0,1,0,0,1,1,0,0,2019-10-17,2019-09-22,1,1936,83,1,14,0,NA,1,0,0,0,2,70000,1,350000,0,100000,0,0.4210251569747925,2
102436,NA,2,1,0,0,0,0,0,0,4,1,1,0,1,0,1,0,0,0,0,0,3,NA,6,NA,5,NA,NA,NA,NA,NA,7,2,3,2,1,3,3,3,3,NA,6,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-16,5,5,5,5,NA,0,2000,0,0,0,0,0,0,2000,0,92,2396,49986,0,52474,0,4,1,1,1,0,1,0,2019-10-31,2019-09-19,1,1953,65,1,13,0,NA,1,0,0,0,2,240000,1,600000,0,300000,0,0.6812615990638733,2
100297,0,2,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,NA,7,NA,NA,NA,NA,NA,NA,NA,2,7,1,3,1,1,1,1,3,3,1,3,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-09-27,5,15,5,5,4,0,2000,0,0,0,0,0,0,2000,0,900,4000,5000,0,9900,0,3,0,0,0,0,0,0,2019-10-07,2019-09-19,1,1958,61,1,11,0,NA,1,0,0,0,4,235000,1,390000,0,150000,2000,1.0706627368927002,2
100677,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,10,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,12,13,5,4,0,1000,0,0,0,1000,0,0,2000,0,22,6271,1000,0,7293,0,1,0,0,0,1,0,0,2019-10-15,2019-09-22,1,1983,36,1,14,0,NA,1,0,0,0,4,225000,1,630000,600000,20000,100000,0.74997478723526,2
102225,NA,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3,1,3,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,12,5,13,5,11,0,2000,0,0,0,0,0,0,2000,0,58,23253,33,0,23344,0,2,0,0,0,0,0,1,2019-10-28,2019-09-20,1,1981,38,1,14,0,NA,1,0,0,0,4,210000,1,458944,279321,40000,5700,0.5902814865112305,2
103358,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,NA,9,NA,NA,NA,NA,NA,NA,NA,7,4,4,2,1,4,4,4,4,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-02,3,5,5,9,4,0,500,0,0,0,1500,0,0,2000,0,0,0,1505,0,1505,0,1,1,0,1,1,1,0,2019-10-16,2019-09-21,0,1958,60,4,12,0,NA,1,0,0,0,1,130000,1,240000,160000,30000,30000,0.7808846831321716,2
101206,NA,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,NA,NA,9,NA,NA,NA,4,NA,NA,NA,5,1,1,5,1,5,5,5,5,5,4,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-26,10,5,5,8,4,169,NA,NA,NA,NA,NA,0,0,200,28,169,0,0,3,172,3,1,0,0,0,0,1,0,NA,2019-09-23,0,1966,52,4,11,0,NA,1,0,0,0,2,5000,1,90000,85000,5000,30000,0.31607985496520996,2
102538,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,1,1,1,3,3,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-04,5,5,3,5,NA,0,0,0,2000,0,0,0,0,2000,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2019-10-11,2019-09-19,0,1966,52,1,11,0,NA,1,0,0,0,4,100000,1,400000,250000,0,0,0.9865310192108154,2
104984,0,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,5,NA,NA,NA,NA,NA,6,2,1,3,1,1,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,5,5,5,5,4,1000,1000,0,0,0,0,0,0,2000,0,1264,5000,10000,0,16264,0,1,0,1,1,1,0,0,2019-11-13,2019-09-18,1,1953,66,4,14,0,NA,1,0,0,0,2,145000,1,200000,24000,600000,3100,0.4995269775390625,2
104658,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,2,NA,NA,NA,5,4,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,3,3,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,5,5,5,4,0,2000,0,0,0,0,0,0,2000,0,0,4482,0,0,4482,0,1,0,0,0,1,1,0,2019-10-15,2019-09-19,1,1981,38,1,14,0,NA,1,0,1,0,2,180000,1,195000,100000,240000,10000,2.210362672805786,2
101828,1,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,3,1,1,4,4,4,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,1,1,1,6,0,0,0,0,0,2000,0,0,2000,0,2000,3014,30000,85,35099,0,1,0,0,1,0,0,0,NA,2019-09-19,0,1970,48,1,9,0,NA,1,0,0,0,4,120000,1,300000,150000,300000,50000,1.5172920227050781,2
103328,0,3,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,1,4,NA,NA,4,NA,NA,NA,NA,4,2,7,3,2,3,3,3,3,3,3,3,2,1,NA,NA,1,0,1,NA,NA,0,0,0,NA,NA,1,1,1,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-01,13,5,14,12,12,NA,0,0,0,0,2000,0,0,2000,0,120,1000,5000,13,6133,0,2,0,0,1,0,0,0,2019-10-17,2019-09-20,1,1955,64,1,13,0,NA,1,0,0,0,2,59000,1,120000,0,40000,15000,0.6799411773681641,2
105377,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,11,2,3,4,1,4,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-16,10,10,13,5,11,0,0,0,0,0,2000,0,0,2000,0,500,0,14000,0,14500,0,1,0,0,0,1,1,0,2019-10-31,2019-09-22,0,1961,57,1,14,0,NA,1,0,0,0,2,106000,1,95000,0,125000,60000,0.39918074011802673,2
100474,1,NA,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,6,4,4,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,5,5,5,1,4,0,0,0,0,0,2000,0,0,2000,0,0,0,3500,0,3500,0,1,0,0,1,1,1,0,2019-10-22,2019-09-20,0,1968,50,1,13,0,NA,1,0,0,0,5,87900,1,150000,121000,50000,102000,0.369000107049942,2
